neutral,"What else is there?  They talk about security.  Obama did.  Other Democrats do.  But the sanctuary cities and stupid laws for their protection just make things worse.  They are all talk.  A wall will work.  It wont keep everyone out, of course. But it will keep many out.  And until they show other REAL ideas, I want a wall.  I have been jumped by illegals.  I was very lucky.  Protect AMERICANS, not illegals"
neutral,Lisa Mann Mr. Trump will not be President forever but the wall will.
negative,I'm shocked USA today wrote this. In the era where media is ignoring and dismissing angel families this is a shocker
negative,"No, it is not possible.  You can see for yourself by looking back, trump's wall idea was never something the majority wanted."
neutral,Hello Dave how are you
negative,"Yeah...such an emergency.  That's why it's taken him two years.  And, he's only getting 55 miles.  You Trumpers are the dumbest species on this planet; what's left of it."
negative,Sue Carol AND he decided during this frantic crisis that NOW is the best time to upgrade his golf simulator AND jet off to MarALago right after admitting the emergency isn’t an emergency.
negative,The Mexican drug cartels have a lot of money and they know how to invest it to maximize their illegal profits. During the national discussion in this country about legalizing marijuana it was suspected that a large amount of cartel money went into swaying public opinion away from the legalization.  Is it possible that cartel money is now being used to change public opinion and the politicians opinions on the construction of the border wall between Mexico and the United States? I am just wondering now……
negative,Funny you should mention El Paso...isn;t that the city with some kind of wall that was put up on the grounds it would way lower crime rates...but the city was already among the safest in the country and its wall didn't lower crimes rates...?
positive,"Art Jackson hmmm, I lived down there and let me tell ya Art, not too long ago in El Paso, the drug dealers put razor blades on park swings and so forth. YOU call that safe? I do not. Try driving down there on the free way or the streets on the east side, some don't know how to drive with lines. My daughter had a friend down there whose father was found in the Rio Grande and the drones had to go find him. Hmmm safe, yeah right."
neutral,Sam North yup
neutral,Sam North they will just claim mental issues and get away with it they always do.
positive,Sam North Obviously we can keep out our own citizens idiot but we can keep out Illegals! Did you even read how stupid your post sounded before you posted it? Did you mom tell you as she put you on the little yellow bus every morning that it was for the smarter kids at your school Sam? Like wow?
negative,Rose Mary O  nope they generally end up dead which is nice but if not the get life not one of the last 20 shootings did any of them get to plead insanity they either got life with no parole or were dead at the scene
positive,"Kevin Marquardt, Nora Arevalo is right they still use tunnels. So whats the point of a wall. And they still drive trucks like you said so again whats the point of a wall?"
negative,Nora Arevalo have you heard of mole traps?
negative,"Nora Arevalo ground penetrating Sonar. Was invented in the 60s. Seriously, google it, it's not that hard."
negative,Nora Arevalo it is rather difficult to hand dig a tunnel. Have you considered that?  Have you thought about how long it would take. Do you think or just spout Democratic talking points?
positive,"Nora Arevalo    yep, just like in Israel, we will fill them up with cement."
neutral,Nora Arevalo  he has and did address that also keep up
negative,Nora Arevalo 😂🤣😂dump ad Trump this sloopy built simply Wall never will work. Trump is a Uneducated dump Redneck.
neutral,Christine Huggard Roach  No I didn’t can you please update.
negative,"So it is a competition?! One is not as bad as the other?! It matters when some son-of-a-bitch guns you down?! What an asshat! What part of ILLEGAL ALIEN border jumper, who is not supposed to be here to begin with, do you not get?! As in if the illegals were not here they could not kill anyone you mental midget! This has to be the most ridiculous, stupid comment I have ever read!"
negative,"I refuse to argue with a myopic liberal moron, you will just drag me down and beat me with experience!  Illegal border jumper killers are everywhere, who knows maybe drunk in a car near you!"
negative,"It isn't a damned competition you myopic virtue signaling troll! Illegal border jumpers are not supposed to be here, FULL STOP!  By your logic lets let them in because we already have mass murderers?! That is really a very special kind of stupid, princess!"
